customer_id,name,phone,registration_date,city,quartier,loyalty_score,profile
CUST11558,Carine teguia,624883373,2022-04-14,Yaounde,Nlongkak,45.4,Actif
CUST11463,Nadine ntongo,660015814,2022-04-14,Bafoussam,Djeleng,63.6,Actif
CUST11635,Fatima AKONO,636025314,2022-04-15,Douala,Deido,36.6,Actif
CUST10135,NDIKUM Pauline,689978790,2022-04-15,Yaounde,Nlongkak,15.1,Actif
CUST10656,NADINE ISSA,613895645,2022-04-15,Douala,Bonanjo,50.3,Actif
CUST11391,Sophie MENDO,658592048,2022-04-15,Bafoussam,Mossap,57.8,Inactif / Occasionnel
CUST10374,Stanislas KENFACK,699038526,2022-04-15,Yaounde,Santa Barbara,51.2,Actif
CUST10989,JULES OUMAROU,668503492,2022-04-17,Yaounde,Efoulan,27.4,Actif
CUST10197,Rodrigue mboa,636998038,2022-04-18,Douala,Village,63.8,Actif
CUST10417,MAHAMADOU Vanessa,684158663,2022-04-18,Douala,Cité des Palmiers,25.3,Actif
CUST10576,CHANCELLE KONE,667062156,2022-04-18,Douala,Nkolmesseng,43.46415432929565,Actif
CUST11866,Boris EKOTTO,673411827,2022-04-22,Yaounde,Nkol-Eton,75.9,Actif
CUST17182,Hawa ALI,664830300,2022-04-23,Douala,Mboppi,74.8,Actif
CUST10879,Therese FOTSO,676001106,2022-04-23,Yaounde,Jouvence,74.2,Actif
CUST10997,Nadège toure,653091709,2022-04-24,Douala,Logbessou,28.9,Actif
CUST11271,KEVIN MINLO,611868130,2022-04-24,Yaounde,Mimboman,22.8,Inactif / Occasionnel
CUST11632,Chancelle tchamba,625304396,2022-04-25,Bafoussam,Famla,53.3,Actif
CUST11688,Mariama NKUISSI,689736043,2022-04-28,Yaounde,Santa Barbara,28.0,Actif
CUST11853,SIDIBE Florent,661830338,2022-04-29,Yaounde,Bastos,22.1,Inactif / Occasionnel
CUST11675,Ibrahim KOLLO,678093604,2022-04-29,Douala,Logbessou,16.5,Actif
CUST10653,Hawa YAYA,646632757,2022-04-29,Bafoussam,Fomekoua,50.8,Actif
CUST10343,Sandrine WAMBA,650264926,2022-04-30,Douala,Bonabéri,28.3,Actif
CUST11788,AMINATA KONE,692950779,2022-04-30,Douala,Bonamoussadi,62.0,Actif
CUST11699,Estelle ELA,653154591,2022-05-01,Yaounde,Briqueterie,5.0,Actif
CUST11735,Alain ESSAMA,661883769,2022-05-01,Bafoussam,Famla,39.7,Actif
CUST11600,Stéphane FOFANA,667617561,2022-05-02,Yaounde,Mimboman,51.5,Actif
CUST10469,Bernard issa,663643924,2022-05-04,Yaounde,Mvog-Mbi,26.0,Actif
CUST10460,Saidou ATEBA,635921441,2022-05-05,Douala,Village,17.8,Actif
CUST11732,MBASSI Vanessa,654250344,2022-05-06,Douala,Logbessou,86.7,Actif
CUST11815,NADÈGE NJIEMOUN,671965637,2022-05-07,Douala,Kotto,47.1,Actif
CUST10587,Rodrigue abouna,672363359,2022-05-08,Douala,Ngodi-Bakoko,58.4,Actif
CUST11320,Marie BIKELE,675679047,2022-05-10,Yaounde,Messa,12.4,Actif
CUST11687,Marcel TEGUIA,692545028,2022-05-10,Douala,Nkolmesseng,32.7,Actif
CUST11983,Gustave NGONO,655504725,2022-05-10,Douala,Bepanda,19.1,Actif
CUST11623,BARKA Bertille,663118906,2022-05-10,Yaounde,Mimboman,100.0,Actif
CUST10315,Armelle BELINGA,619196777,2022-05-11,Bafoussam,Baham-Route,64.1,Actif
CUST11692,Carine DJOUMESSI,687890494,2022-05-12,Douala,Beedi,47.1,Actif
CUST10915,Baudouin ndzana,620896797,2022-05-13,Douala,Bepanda,12.7,Actif
CUST11879,Thierry FEUDJIO,680836292,2022-05-13,Yaounde,Essos,59.8,Actif
CUST11106,Therese TAMBA,661818612,2022-05-14,Bafoussam,Kamkop,60.2,Actif
CUST11136,Gaston BIYA,661003997,2022-05-14,Yaounde,Obili,79.1,Actif
CUST10528,LUC FOUDA,650785405,2022-05-15,Douala,Deido,42.7,Actif
CUST11029,Florent DJOKAM,669329732,2022-05-16,Douala,Ndokotti,72.7,Actif
CUST11791,Céline NKUISSI,660562485,2022-05-16,Yaounde,Obili,43.46415432929565,Actif
CUST11774,Ibrahim teguia,675266178,2022-05-18,Yaounde,Nkol-Eton,43.3,Actif
CUST11075,GISÈLE TAKAM,655617282,2022-05-18,Douala,Cité des Palmiers,32.0,Actif
CUST11723,Patricia EBOUELE,661998170,2022-05-18,Douala,Deido,43.46415432929565,Actif
CUST10304,Sophie CISSE,617672593,2022-05-19,Douala,Bonanjo,45.4,Actif
CUST11541,Hervé etoa,692924837,2022-05-19,Yaounde,Messa,16.8,Actif
CUST10478,Marlène IBRAHIM,615134794,2022-05-19,Yaounde,Biyem-Assi,32.7,Inactif / Occasionnel
CUST10750,Stanislas MBOA,611698142,2022-05-20,Bafoussam,Famla,43.6,Actif
CUST17282,IBRAHIM Rabi,620993268,2022-05-25,Douala,Logbessou,68.6,Actif
CUST11576,Céline bikele,648848936,2022-05-25,Douala,Deido,100.0,Actif
CUST10625,Khadija kollo,638716269,2022-05-25,Bafoussam,Famla,65.2,Actif
CUST11720,Astride NGANSO,658841557,2022-05-26,Bafoussam,Pefura,17.0,Actif
CUST11110,Didier EKANI,676481885,2022-05-29,Douala,Bepanda,87.0,Actif
CUST11023,Pauline NGANSO,635176902,2022-05-29,Yaounde,Essos,81.1,Actif
CUST10548,Honoré TRAORE,694951883,2022-05-29,Douala,Mboppi,30.7,Actif
CUST17212,Evelyne DIALLO,670012727,2022-05-30,Douala,Bonapriso,100.0,Actif
CUST11071,Larissa SIDIBE,628321839,2022-05-30,Douala,Beedi,24.4,Actif
CUST11333,Pierre TALLA,683076970,2022-05-30,Douala,PK12,25.3,Actif
CUST10098,Nadège EKOTTO,618883684,2022-05-30,Douala,Bonapriso,22.0,Actif
CUST11949,Therese MONGO,674227366,2022-05-30,Douala,Ndokotti,18.2,Actif
CUST11460,Hervé NDIKUM,622513132,2022-05-30,Yaounde,Obili,10.7,Actif
CUST11388,Therese tchiemegni,618530615,2022-05-30,Yaounde,Omnisport,27.0,Inactif / Occasionnel
CUST10184,AÏCHA ISSA,681498611,2022-05-31,Douala,Nyalla,23.0,Actif
CUST10783,Paul nkouam,613852048,2022-05-31,Douala,Cité des Palmiers,43.4,Actif
CUST12018,NGANSO Abdou,617698469,2022-06-01,Yaounde,Mimboman,9.6,Actif
CUST10615,Patricia MAHAMADOU,646468984,2022-06-02,Douala,Bonamoussadi,12.0,Actif
CUST10564,MAROUF Hawa,665625330,2022-06-03,Douala,PK12,19.8,Actif
CUST10570,MENGUE Gustave,663640499,2022-06-03,Yaounde,Briqueterie,14.0,Actif
CUST11337,Hervé SANGARE,663437398,2022-06-03,Douala,Bonabéri,20.9,Actif
CUST11265,Christiane GARBA,640281491,2022-06-03,Yaounde,Jouvence,12.0,Actif
CUST11171,Denise NDIKUM,633497411,2022-06-04,Douala,Mboppi,41.5,Actif
CUST10016,OUMAR EBOUELE,641227216,2022-06-04,Douala,Logbessou,65.8,Actif
CUST10253,Abdou NGANSO,664038913,2022-06-05,Douala,Akwa,15.6,Actif
CUST11442,Laure NTONGO,640667888,2022-06-06,Douala,Mboppi,49.1,Actif
CUST10371,Rémi EKANI,699639081,2022-06-06,Douala,Ndog-Bong,37.1,Inactif / Occasionnel
CUST11238,Boubacar ENGOLO,651464269,2022-06-08,Douala,Ngodi-Bakoko,11.3,Inactif / Occasionnel
CUST10352,Nadège BELINGA,619832887,2022-06-08,Douala,Deido,71.0,Actif
CUST11933,VANESSA KOUYATE,619067690,2022-06-08,Bafoussam,Kamkop,54.7,Actif
CUST10446,MARCEL BARKA,631367172,2022-06-10,Douala,Deido,100.0,Actif
CUST10089,Alain LOBE,684752529,2022-06-11,Douala,Bonabéri,5.8,Actif
CUST12008,Serge MINLO,632366682,2022-06-11,Yaounde,Efoulan,68.7,Actif
CUST11153,AMOUGOU Sandrine,669549527,2022-06-12,Douala,Bonanjo,61.7,Actif
CUST11877,FRANCK BELINGA,683659258,2022-06-12,Douala,Village,67.7,Actif
CUST10202,TAMBA Nadine,668800797,2022-06-14,Douala,Village,66.1,Actif
CUST10886,Norbert TAMBA,685543051,2022-06-14,Douala,Makepe,58.2,Actif
CUST11159,MENGUE Emmanuel,617532195,2022-06-14,Douala,Ndogpassi,51.1,Actif
CUST11717,FEZE Colette,680162053,2022-06-16,Yaounde,Nlongkak,59.8,Actif
CUST11860,AMINATA NGUEFACK,697236246,2022-06-17,Yaounde,Mendong,38.8,Actif
CUST17273,Estelle FEZE,663100814,2022-06-20,Douala,PK12,46.8,Actif
CUST10019,Luc AKONO,613561597,2022-06-20,Douala,Bepanda,43.46415432929565,Actif
CUST10864,Ornella MENDO,623769080,2022-06-21,Bafoussam,Djeleng,27.6,Actif
CUST11425,Baudouin ekani,653645651,2022-06-22,Yaounde,Nkol-Eton,13.5,Actif
CUST11715,Sandrine MVONDO,668978194,2022-06-24,Yaounde,Jouvence,24.5,Actif
CUST10391,Alain ONANA,675569635,2022-06-24,Douala,Yassa,33.9,Actif
CUST10151,Emmanuel minlo,610435578,2022-06-25,Yaounde,Elig-Edzoa,12.4,Actif
CUST11381,Sandrine TEGUIA,633386929,2022-06-25,Yaounde,Santa Barbara,16.7,Actif
CUST11543,Djeneba mbassi,620949687,2022-06-28,Douala,Ndokotti,60.8,Actif
CUST11898,Boubacar BELLO,694819556,2022-06-29,Yaounde,Briqueterie,46.0,Actif
CUST10114,Joël YAYA,645264581,2022-06-30,Yaounde,Ngoa-Ekele,43.46415432929565,Actif
CUST10796,NKODO Therese,611362459,2022-07-01,Douala,Akwa,18.5,Inactif / Occasionnel
CUST12067,Christiane EPEE,692124765,2022-07-01,Douala,Deido,23.7,Actif
CUST10810,Nadège SANGARE,622489409,2022-07-02,Yaounde,Melen,36.8,Actif
CUST11881,HASSAN Abdou,624923247,2022-07-02,Douala,Nkolmesseng,14.9,Inactif / Occasionnel
CUST11744,Eric ABENA,699068509,2022-07-03,Bafoussam,Kamkop,59.9,Actif
CUST10930,OUMAR NDONGO,648668783,2022-07-03,Douala,Logbessou,30.8,Actif
CUST10436,Honoré NGUEFACK,631810617,2022-07-04,Douala,Beedi,56.2,Actif
CUST10960,Céline ABOUNA,646540265,2022-07-06,Douala,Ndog-Bong,28.4,Actif
CUST11659,ARMELLE EKOTTO,695268296,2022-07-06,Douala,Yassa,100.0,Actif
CUST12009,Colette takam,669580374,2022-07-06,Douala,Ndokotti,22.2,Actif
CUST10103,Stanislas COULIBALY,697971488,2022-07-07,Douala,Ndokotti,14.8,Inactif / Occasionnel
CUST10999,Therese KONE,624039158,2022-07-07,Yaounde,Santa Barbara,43.46415432929565,Actif
CUST11876,Moussa ELA,630068183,2022-07-07,Bafoussam,Baham-Route,42.4,Actif
CUST11919,Bertille OBAMA,683025444,2022-07-09,Douala,Makepe,9.1,Inactif / Occasionnel
CUST10755,Lydie TAKAM,658612055,2022-07-09,Douala,Bepanda,59.5,Actif
CUST11134,NADÈGE TEGUIA,654099326,2022-07-11,Douala,Ndokotti,42.3,Actif
CUST11495,CONSTANT NJOH,647388792,2022-07-11,Douala,Nkolmesseng,76.0,Actif
CUST10201,Alain MONGO,660119651,2022-07-12,Yaounde,Mokolo,43.46415432929565,Actif
CUST11794,BELLO Vanessa,634272734,2022-07-15,Bafoussam,Centre Ville,93.2,Actif
CUST11247,Margot akono,665767881,2022-07-15,Yaounde,Santa Barbara,12.1,Actif
CUST10944,Denise etoundi,696924061,2022-07-16,Yaounde,Mvog-Mbi,13.4,Actif
CUST10040,BIKELE Gisèle,622981052,2022-07-17,Douala,Cité des Palmiers,32.0,Actif
CUST10397,Pauline lobe,647135391,2022-07-18,Yaounde,Etoudi,48.7,Actif
CUST10050,Boubacar FOTSO,620576383,2022-07-18,Douala,Nkolmesseng,16.3,Actif
CUST17265,Viviane NGOUFO,634850391,2022-07-18,Douala,Bonanjo,37.3,Actif
CUST11232,Aline BELLO,628358198,2022-07-21,Douala,Village,23.9,Actif
CUST10983,Estelle ESSOH,679654147,2022-07-21,Douala,Ndokotti,11.2,Actif
CUST11141,Estelle NJIEMOUN,614818295,2022-07-23,Yaounde,Efoulan,42.8,Actif
CUST10072,Rodrigue ABATE,659684848,2022-07-25,Yaounde,Mvog-Mbi,28.4,Actif
CUST10987,Isabelle BELLO,634359060,2022-07-25,Douala,Deido,46.7,Actif
CUST12089,Colette bilong,658518659,2022-07-30,Douala,Bepanda,75.4,Actif
CUST10822,Carine ALI,656138336,2022-07-30,Douala,Bali,43.4,Actif
CUST11711,Rémi SIDIBE,633160465,2022-07-30,Douala,PK12,25.4,Actif
CUST10651,Jules ATEBA,675529051,2022-07-31,Yaounde,Nkomo,53.1,Inactif / Occasionnel
CUST11929,Régine NDONGO,660103798,2022-07-31,Douala,Bepanda,39.6,Actif
CUST12025,JOËLLE ETOUNDI,614179623,2022-07-31,Douala,Kotto,11.7,Actif
CUST10353,Therese OUMAROU,682160068,2022-08-01,Yaounde,Nkomo,21.1,Inactif / Occasionnel
CUST10155,Patricia ATEBA,678139880,2022-08-03,Bafoussam,Kamkop,48.3,Actif
CUST11451,Marcel BIKELE,651946203,2022-08-03,Douala,Nyalla,38.2,Actif
CUST11501,DENISE MBOA,692352411,2022-08-04,Yaounde,Bastos,21.3,Actif
CUST10986,Rémi ELA,647333543,2022-08-05,Douala,Ndogpassi,64.4,Actif
CUST10435,FRANCK NGONO,641774346,2022-08-06,Yaounde,Etoudi,20.9,Inactif / Occasionnel
CUST11613,Yvette DJOKAM,658567046,2022-08-07,Yaounde,Nlongkak,49.1,Actif
CUST11189,Carine BILONG,648605268,2022-08-07,Douala,Makepe,54.0,Actif
CUST10022,Colette AMOUGOU,697226012,2022-08-09,Douala,Ndokotti,24.6,Actif
CUST11290,Oumar LOBE,639711402,2022-08-10,Douala,Makepe,51.8,Actif
CUST10573,Marie feudjio,698054615,2022-08-11,Yaounde,Efoulan,70.3,Inactif / Occasionnel
CUST12039,Oumar BARRY,691214453,2022-08-11,Douala,Nyalla,59.1,Inactif / Occasionnel
CUST11806,Evelyne KENFACK,641407343,2022-08-11,Yaounde,Nkomo,43.46415432929565,Actif
CUST17243,Chancelle NKODO,619863756,2022-08-11,Douala,Bonanjo,55.5,Actif
CUST11264,Ibrahim DOUMBIA,628892086,2022-08-12,Yaounde,Tsinga,39.8,Actif
CUST12078,Ibrahim cisse,652894344,2022-08-12,Yaounde,Mimboman,52.2,Actif
CUST10376,MODIBO FOUDA,628024248,2022-08-12,Douala,Ndokotti,43.46415432929565,Actif
CUST10087,ASTRIDE NKOUAM,646231783,2022-08-13,Douala,PK12,13.0,Actif
CUST10762,NDZANA Sophie,697302916,2022-08-14,Yaounde,Biyem-Assi,17.1,Actif
CUST11947,Emmanuel MFOU,633500064,2022-08-15,Douala,New-Bell,26.3,Actif
CUST10393,Marcel MENDO,616818112,2022-08-16,Douala,Mboppi,9.6,Actif
CUST11941,MONGO Jules,627905932,2022-08-18,Bafoussam,Kamkop,59.3,Actif
CUST11244,Wilfried MENDO,622097496,2022-08-19,Yaounde,Efoulan,46.3,Actif
CUST11297,Marie ESSOH,664800542,2022-08-19,Bafoussam,Baham-Route,52.1,Inactif / Occasionnel
CUST10459,FATIMA ETOA,698588154,2022-08-19,Douala,Makepe,100.0,Actif
CUST11718,ESSAMA Hawa,691846696,2022-08-20,Yaounde,Santa Barbara,56.2,Actif
CUST11529,ETOA Rabi,670887307,2022-08-20,Douala,Bonamoussadi,21.0,Actif
CUST11086,Jules NGAMOURI,669934576,2022-08-20,Douala,Bali,37.2,Actif
CUST12054,Alexis DJOKAM,643502308,2022-08-21,Douala,Bonabéri,83.1,Inactif / Occasionnel
CUST10816,Sandrine MENDO,699115205,2022-08-22,Bafoussam,Baham-Route,23.9,Actif
CUST11050,Hervé TOURE,640158811,2022-08-22,Bafoussam,Mossap,5.2,Actif
CUST11893,FLORE FEUDJIO,624879094,2022-08-23,Bafoussam,Ndiengdam,64.0,Inactif / Occasionnel
CUST11537,Flore TCHOUPO,621402740,2022-08-24,Yaounde,Ngoa-Ekele,76.3,Actif
CUST11154,Aline BILONG,632329103,2022-08-25,Yaounde,Messa,13.2,Actif
CUST17302,BELLO WILFRIED,628740864,2022-08-26,Yaounde,Santa Barbara,43.46415432929565,Actif
CUST10622,Stéphane ETOA,641039390,2022-08-26,Yaounde,Efoulan,21.5,Actif
CUST11358,Christian barka,688703005,2022-08-27,Yaounde,Mvog-Mbi,40.5,Actif
CUST11468,MONGO Marlène,685374852,2022-08-28,Yaounde,Etoudi,20.7,Actif
CUST10795,Fatoumata SANGARE,684597009,2022-08-29,Yaounde,Nkol-Eton,100.0,Actif
CUST11466,NDONGO Fatima,618050510,2022-08-29,Douala,Yassa,46.8,Actif
CUST10606,Christelle MINLO,679967676,2022-08-31,Douala,New-Bell,51.4,Actif
CUST11228,Patricia TALLA,635519083,2022-09-01,Yaounde,Mokolo,68.3,Actif
CUST11566,Guy ETOA,639597483,2022-09-03,Yaounde,Ngoa-Ekele,40.2,Actif
CUST11069,Rabi ATEBA,690447099,2022-09-03,Bafoussam,Lekie,71.5,Actif
CUST11266,Fatoumata BALDE,663339667,2022-09-04,Yaounde,Nkol-Eton,4.0,Actif
CUST10575,Jules NDONGO,624305904,2022-09-04,Douala,Bonamoussadi,100.0,Actif
CUST11792,Flore NKOLO,630703455,2022-09-05,Yaounde,Etoudi,6.9,Actif
CUST10972,BIKELE Kevin,613471527,2022-09-05,Douala,Akwa,25.9,Actif
CUST12061,DIALLO Raoul,685386435,2022-09-06,Yaounde,Essos,36.6,Actif
CUST10921,Oumar IBRAHIM,631009452,2022-09-07,Douala,Kotto,31.4,Actif
CUST10785,ETOUNDI Boubacar,653622663,2022-09-07,Douala,Ndog-Bong,12.2,Actif
CUST12084,Gustave MBASSI,648971765,2022-09-07,Yaounde,Essos,33.6,Actif
CUST10631,Romain barka,672535301,2022-09-12,Douala,Makepe,76.6,Actif
CUST10880,EDITH OBAMA,619943140,2022-09-12,Yaounde,Madagascar,33.2,Actif
CUST10965,Serge TALLA,620796722,2022-09-12,Bafoussam,Fomekoua,36.9,Actif
CUST11677,Romain TRAORE,651662236,2022-09-14,Douala,Bonanjo,25.9,Actif
CUST10379,NDZANA Gaston,624366125,2022-09-14,Douala,Bonapriso,33.0,Actif
CUST10717,ALAIN DIALLO,632520277,2022-09-15,Douala,Ndogpassi,43.46415432929565,Actif
CUST10602,JOËL MBOA,644788100,2022-09-15,Douala,Nkolmesseng,47.0,Actif
CUST11231,Mireille MBASSI,698473848,2022-09-17,Douala,Logbessou,13.2,Actif
CUST10671,KAMGA Norbert,613637575,2022-09-17,Douala,PK8,38.6,Actif
CUST10804,PROSPER SANGARE,642255732,2022-09-17,Douala,Logbessou,13.2,Actif
CUST11861,Astride CISSE,655001909,2022-09-18,Yaounde,Ngoa-Ekele,10.4,Actif
CUST11496,TOURE Aurelie,687054398,2022-09-18,Yaounde,Mendong,36.9,Actif
CUST11661,Margot assoumou,653380275,2022-09-20,Yaounde,Nkomo,30.4,Actif
CUST10448,Raoul CAMARA,661343880,2022-09-21,Bafoussam,Centre Ville,36.7,Actif
CUST11483,Hervé ELA,687566910,2022-09-21,Douala,Yassa,77.8,Actif
CUST10688,Constant KENFACK,666581473,2022-09-22,Yaounde,Ngoa-Ekele,20.5,Actif
CUST11214,RODRIGUE NGANSO,698346110,2022-09-22,Douala,Kotto,23.9,Actif
CUST11402,ORNELLA MENDO,650484137,2022-09-23,Douala,Bonamoussadi,43.46415432929565,Actif
CUST11992,Sandrine ABOUNA,620593403,2022-09-24,Douala,Cité des Palmiers,19.6,Actif
CUST11048,ABDOU MENGUE,664759583,2022-09-25,Douala,New-Bell,43.46415432929565,Inactif / Occasionnel
CUST11182,EMMANUEL OBAMA,695618110,2022-09-25,Yaounde,Emana,32.9,Actif
CUST10618,Sylvain traore,682498004,2022-09-26,Douala,Bonabéri,42.9,Actif
CUST11570,TCHIEMEGNI Sandrine,611031743,2022-09-26,Yaounde,Emana,47.8,Actif
CUST10546,Joëlle CISSE,679182797,2022-09-27,Douala,New-Bell,47.2,Actif
CUST11667,Serge MBASSI,672937522,2022-09-27,Douala,Beedi,57.2,Actif
CUST10185,Christelle TCHOUPO,626879290,2022-09-27,Douala,Logbessou,28.7,Inactif / Occasionnel
CUST10607,EVELYNE BARRY,675041510,2022-09-27,Douala,Makepe,74.9,Actif
CUST10855,Honoré OBAMA,626989677,2022-09-27,Yaounde,Mimboman,69.9,Actif
CUST10272,Edith ABOUNA,697529405,2022-09-28,Yaounde,Omnisport,34.3,Actif
CUST12074,Christiane NGAMOURI,670672142,2022-09-28,Douala,Bepanda,43.46415432929565,Actif
CUST11899,Rabi wamba,679172559,2022-09-29,Douala,Bonapriso,47.3,Inactif / Occasionnel
CUST10355,Christiane NKOUAM,677898694,2022-09-29,Yaounde,Omnisport,75.4,Actif
CUST11197,NADINE TCHOUPO,695756900,2022-09-30,Yaounde,Emana,23.1,Actif
CUST11551,Rabi njoh,665590800,2022-10-01,Douala,Kotto,40.0,Actif
CUST10168,JULES NJOH,610076758,2022-10-01,Douala,Beedi,4.4,Actif
CUST10216,ISSA Boris,610965138,2022-10-03,Douala,Ndog-Bong,100.0,Actif
CUST10776,RABI FOMEKONG,642730796,2022-10-04,Douala,Yassa,10.9,Actif
CUST11708,Khadija BOUKAR,621318464,2022-10-04,Douala,PK8,70.3,Actif
CUST12040,MAHAMADOU Marie,630594121,2022-10-04,Douala,PK12,28.7,Actif
CUST11459,KOUAM Moussa,621457410,2022-10-05,Yaounde,Omnisport,37.0,Actif
CUST11374,Moussa MENDO,627690330,2022-10-06,Douala,Ngodi-Bakoko,51.9,Inactif / Occasionnel
CUST11122,DJOKAM Nadège,629348212,2022-10-09,Douala,Bonapriso,27.8,Inactif / Occasionnel
CUST17231,guy KAMGA,669509870,2022-10-10,Douala,PK12,54.2,Actif
CUST10020,Hervé djokam,685329037,2022-10-10,Yaounde,Mendong,27.5,Actif
CUST10693,Suzanne MBOCK,682399599,2022-10-10,Douala,Logbessou,47.6,Actif
CUST17155,achille YAYA,662884503,2022-10-10,Bafoussam,Ndiengdam,66.8,Actif
CUST10918,NDOUMBE Modibo,633328859,2022-10-11,Yaounde,Etoudi,35.6,Actif
CUST11387,Djeneba MINLO,625253751,2022-10-13,Yaounde,Madagascar,69.5,Inactif / Occasionnel
CUST11988,Larissa NGUEFACK,679696025,2022-10-13,Douala,Beedi,9.8,Actif
CUST11597,ABOUNA Aïcha,620450542,2022-10-13,Bafoussam,Bamougoum,82.7,Actif
CUST10021,Céline assoumou,636687537,2022-10-14,Douala,Beedi,44.1,Inactif / Occasionnel
CUST10339,EMMANUEL TALLA,645650176,2022-10-15,Yaounde,Jouvence,78.9,Actif
CUST10854,DIDIER COULIBALY,681690398,2022-10-15,Yaounde,Mendong,46.4,Actif
CUST10644,NGAMOURI Solange,650079111,2022-10-15,Bafoussam,Lekie,25.3,Actif
CUST11704,MAROUF Serge,618304547,2022-10-16,Douala,Deido,32.6,Inactif / Occasionnel
CUST11508,Florent EPEE,613886030,2022-10-16,Yaounde,Santa Barbara,26.3,Actif
CUST12019,Rabi tchoupo,620071854,2022-10-17,Douala,Mboppi,100.0,Actif
CUST10175,Aline NDOUMBE,651273847,2022-10-17,Yaounde,Madagascar,65.4,Actif
CUST11263,JOËLLE NDIKUM,620106509,2022-10-20,Douala,Nkolmesseng,66.6,Inactif / Occasionnel
CUST12049,Christelle nkolo,659251188,2022-10-20,Douala,Kotto,18.2,Actif
CUST11419,Hervé OYONO,626937148,2022-10-21,Bafoussam,Famla,39.7,Actif
CUST11186,Aminata DIBOTI,699501846,2022-10-22,Douala,Yassa,15.1,Inactif / Occasionnel
CUST11467,Aminata NGANSO,688714010,2022-10-22,Yaounde,Nkomo,70.1,Actif
CUST11103,Joëlle NKODO,652704903,2022-10-23,Yaounde,Santa Barbara,51.6,Actif
CUST10774,Paul BOUKAR,647437115,2022-10-25,Douala,Makepe,33.7,Actif
CUST11430,Mariama belinga,670896652,2022-10-25,Yaounde,Melen,24.3,Inactif / Occasionnel
CUST10761,Ibrahim HASSAN,680027662,2022-10-25,Douala,PK12,37.0,Actif
CUST11443,NDOUMBE Eric,665541117,2022-10-25,Bafoussam,Ngouache,70.1,Actif
CUST11847,Edith BILONG,665686520,2022-10-26,Douala,Deido,18.9,Actif
CUST17176,MONGO DENISE,647546086,2022-10-27,Douala,Bonanjo,48.9,Actif
CUST11005,Chancelle YAYA,698930456,2022-10-27,Bafoussam,Bamougoum,13.7,Actif
CUST10230,Hamidou KOUYATE,638754377,2022-10-27,Douala,Bali,63.4,Actif
CUST10082,CAMARA Romain,681691040,2022-10-27,Yaounde,Nkol-Eton,34.1,Actif
CUST10799,Marcel NGONO,621490777,2022-10-27,Douala,PK8,19.2,Actif
CUST11549,Abdou NTONGO,691480362,2022-10-31,Douala,New-Bell,33.5,Actif
CUST11258,Flore sow,674672520,2022-10-31,Bafoussam,Ndiengdam,20.6,Actif
CUST10405,Patrick DIBOTI,669302158,2022-10-31,Douala,Beedi,20.3,Inactif / Occasionnel
CUST11900,NDJOCK Guy,687181563,2022-10-31,Douala,Bepanda,60.8,Actif
CUST12042,CHRISTELLE TEGUIA,659790013,2022-10-31,Yaounde,Essos,61.9,Actif
CUST11063,AURELIE MONGO,642713008,2022-11-01,Douala,Nyalla,48.7,Actif
CUST11079,Emmanuel WAMBA,647962005,2022-11-02,Bafoussam,Pefura,62.8,Actif
CUST10370,EMMANUEL ABOUNA,611049999,2022-11-04,Bafoussam,Fomekoua,32.7,Actif
CUST10053,Patricia mengue,694374605,2022-11-04,Douala,Ndokotti,51.1,Actif
CUST17224,TALLA Thierry,629163535,2022-11-04,Bafoussam,Fomekoua,43.46415432929565,Actif
CUST17143,eric SANGARE,656328316,2022-11-05,Yaounde,Jouvence,17.3,Actif
CUST11373,Bernard djokam,613460153,2022-11-05,Douala,Village,55.3,Actif
CUST11267,Rodrigue ASSOUMOU,684801233,2022-11-08,Douala,PK12,14.1,Actif
CUST10172,Astride ONANA,612614124,2022-11-08,Douala,Nyalla,64.5,Actif
CUST11414,MBOCK Estelle,620843514,2022-11-08,Yaounde,Obili,30.4,Inactif / Occasionnel
CUST10239,KONE Rémi,635556386,2022-11-09,Douala,Nyalla,6.2,Actif
CUST10735,OYONO Modibo,623676961,2022-11-09,Douala,PK12,30.1,Actif
CUST11274,TAMBA Rémi,626587799,2022-11-09,Yaounde,Ngoa-Ekele,39.6,Actif
CUST10003,ALAIN NKODO,646913810,2022-11-11,Yaounde,Mimboman,40.2,Actif
CUST10256,Sandrine etoa,643374088,2022-11-12,Bafoussam,Tamdja,18.4,Actif
CUST17187,marie NJOH,638799154,2022-11-16,Douala,Bali,72.6,Actif
CUST11300,MENGUE Colette,616086345,2022-11-16,Douala,Bali,31.5,Actif
CUST11163,Pauline BARRY,667805802,2022-11-17,Bafoussam,Bamendzi,45.4,Actif
CUST11948,KOUAM Constant,672360629,2022-11-17,Douala,Bonabéri,42.5,Inactif / Occasionnel
CUST17270,ali Stanislas,647077298,2022-11-18,Douala,Kotto,39.4,Inactif / Occasionnel
CUST10903,Baudouin ESSOH,667556566,2022-11-18,Yaounde,Mvog-Mbi,14.7,Actif
CUST10532,FOTSO Guy,687844239,2022-11-18,Douala,Bonapriso,69.1,Inactif / Occasionnel
CUST11081,Sophie ATEBA,688777447,2022-11-19,Douala,Bonanjo,27.3,Actif
CUST11331,RAOUL FEZE,623335151,2022-11-20,Yaounde,Obili,32.4,Actif
CUST11602,CARINE TAKAM,664280720,2022-11-20,Douala,Beedi,22.4,Actif
